Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2009-09-13,2009091301,4,1,1,08:48,9,3228,12,BAL,30,70,10,47,0,1,BAL,KC,"(8:48) J.Flacco pass short left to L.McClain to BAL 45 for 15 yards (D.Williams). PENALTY on BAL-D.Mason, Offensive Holding, 10 yards, enforced at BAL 40.",1,15,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,-5,15,0,left,0,NA,NA,None,0,NA,NA,L.McClain,00-0025524,1,NA,NA,NA,D.Williams,NA,NA,NA,0,NA,NA,0,0,NA,1,BAL,NA,D.Mason,10,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.005514602510959326,0.14297482301303296,0.002870480209315758,0.2201696730366729,0.2529372023142183,0.0036078908635967083,0.3719253280522039,0,0,1.3936515443208348,0.0066112981353640965,-1.4438388812823426,1.4504501794177067,0.6130770991892558,0.3869229008107442,0.6141911837987524,0.38580881620124763,0.6130770991892558,0.0011140846094965795,-0.049062691121199764,0.050176775730696344,2009
2009-09-13,2009091301,4,1,1,08:22,9,3202,26,BAL,30,70,10,13,0,1,BAL,KC,(8:22) J.Flacco pass short right to D.Mason to BAL 43 for 13 yards (M.Leggett).,1,13,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,12,1,0,right,0,NA,NA,None,0,NA,NA,D.Mason,00-0010500,1,NA,NA,NA,M.Leggett,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.006118353024642397,0.14273162103115536,0.002864509396715384,0.21957887282187996,0.2529253291224451,0.003601271098642458,0.37218004350451933,0,0,1.400262842456199,1.108853291628458,1.0281387159903532,0.08071457563810469,0.6141911837987524,0.38580881620124763,0.6544001751896454,0.34559982481035456,0.6141911837987524,0.04020899139089307,0.03678327967005568,0.0034257117208373877,2009
2009-09-13,2009091301,4,1,1,08:00,8,3180,22,BAL,43,57,10,17,0,0,BAL,KC,"(8:00) (No Huddle) R.Rice right guard to BAL 47 for 4 yards (W.Gilberry, C.Mays).",1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Rice,00-0026195,1,right,guard,NA,None,0,NA,NA,NA,W.Gilberry,C.Mays,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.004927367532156034,0.10298749802680418,9.420400587578879e-4,0.1580025990091502,0.29709169459718543,0.0035271575753088934,0.43252164320063746,0,0,2.509116134084657,-0.0852428105072427,NA,NA,0.6544001751896454,0.34559982481035456,0.6526111087611816,0.34738889123881844,0.6544001751896454,-0.0017890664284638813,NA,NA,2009
2009-09-13,2009091301,4,1,2,07:19,8,3139,41,BAL,47,53,6,21,0,0,BAL,KC,"(7:19) (No Huddle) R.Rice up the middle to KC 49 for 4 yards (T.Tyler, M.Brown).",1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Rice,00-0026195,1,middle,NA,NA,None,0,NA,NA,NA,T.Tyler,M.Brown,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.005609807191564136,0.10431665280506504,9.971661049954772e-4,0.15962129742948342,0.3078231093969927,0.003745280297057697,0.41788668677484153,0,0,2.423873323577414,0.07174341324932954,NA,NA,0.6526111087611816,0.34738889123881844,0.6561248640315203,0.34387513596847974,0.6526111087611816,0.003513755270338703,NA,NA,2009
2009-09-13,2009091301,4,1,3,06:33,7,3093,46,KC,49,49,2,33,0,1,BAL,KC,(6:33) (No Huddle) J.Flacco pass short middle to K.Washington to KC 37 for 12 yards (M.Brown).,1,12,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,9,3,0,middle,0,NA,NA,None,0,NA,NA,K.Washington,00-0022171,1,NA,NA,NA,M.Brown,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.006396652697332804,0.10246061119002309,9.706310596676458e-4,0.1560156164273043,0.3062053503894848,0.0034449742628973583,0.42450616397328983,0,0,2.4956167368267437,1.2833049542059358,1.1279813810916992,0.1553235731142366,0.6561248640315203,0.34387513596847974,0.701423701881411,0.298576298118589,0.6561248640315203,0.04529883784989075,0.039828115156465116,0.005470722693425634,2009
2009-09-13,2009091301,4,1,1,05:57,6,3057,36,KC,37,37,10,39,0,0,BAL,KC,(5:57) (No Huddle) R.Rice right end to KC 31 for 6 yards (M.Brown).,1,6,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Rice,00-0026195,1,right,end,NA,None,0,NA,NA,NA,M.Brown,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.004619282744709379,0.05676518936277761,1.5481348572248741e-4,0.08642988157134916,0.34853312701116024,0.003109452942309557,0.5003882528819716,0,0,3.7789216910326795,0.10948585569652414,NA,NA,0.701423701881411,0.298576298118589,0.7047565245920702,0.29524347540792983,0.701423701881411,0.0033328227106591557,NA,NA,2009
2009-09-13,2009091301,4,1,2,05:21,6,3021,36,KC,31,31,4,45,0,1,BAL,KC,(5:21) (No Huddle) J.Flacco scrambles right end pushed ob at KC 25 for 6 yards (M.Leggett).,1,6,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,J.Flacco,00-0026158,1,right,end,NA,None,0,NA,NA,NA,M.Leggett,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.004762706117170851,0.04995988611366599,1.544242253106929e-4,0.07580850660838928,0.37519508809613555,0.003033077276830274,0.4910863115624972,0,0,3.8884075467292036,0.39178442417802506,NA,NA,0.7047565245920702,0.29524347540792983,0.7171508808834001,0.28284911911659993,0.7047565245920702,0.0123943562913299,NA,NA,2009
2009-09-13,2009091301,4,1,1,04:51,5,2991,30,KC,25,25,10,47,0,0,BAL,KC,(4:51) (No Huddle) J.Flacco pass short left to L.McClain to KC 23 for 2 yards (D.Williams).,1,2,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,-1,3,0,left,0,NA,NA,None,0,NA,NA,L.McClain,00-0025524,1,NA,NA,NA,D.Williams,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.004154532892502388,0.03831690741696913,5.0562871475853336e-5,0.058092733438943424,0.3699732355722039,0.0027821896796515564,0.5266298381282538,0,0,4.280191970907229,-0.30123687268437216,-0.5118195065019853,0.2105826338176131,0.7171508808834001,0.28284911911659993,0.705112916201844,0.294887083798156,0.7171508808834001,-0.012037964681556046,-0.017568618216446286,0.00553065353489024,2009
2009-09-13,2009091301,4,1,2,04:09,5,2949,42,KC,23,23,8,47,0,0,BAL,KC,(4:09) (Shotgun) J.Flacco pass incomplete short middle to W.McGahee.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Incomplete Pass,Short,13,0,0,middle,0,NA,NA,None,0,NA,NA,W.McGahee,00-0022178,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.005031361800312027,0.04122111407780716,9.70872352509141e-5,0.06343109316790052,0.4175881006317895,0.0028705472803728857,0.469760695806567,0,0,3.9789550982228565,-0.7381698188799177,1.1383758442757808,-1.8765456631556985,0.705112916201844,0.294887083798156,0.6792204002074653,0.3207795997925347,0.705112916201844,-0.025892515994378695,0.03701645218476701,-0.06290896817914571,2009
2009-09-13,2009091301,4,1,3,04:06,5,2946,3,KC,23,23,8,61,0,1,BAL,KC,(4:06) (Shotgun) J.Flacco pass short middle to T.Heap to KC 9 for 14 yards (C.Mays).,1,14,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,3,11,0,middle,0,NA,NA,None,0,NA,NA,T.Heap,00-0020516,1,NA,NA,NA,C.Mays,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.005789579557653037,0.0506166512710077,1.6063160098203887e-4,0.08132075014415113,0.5134016456733949,0.003795676384575947,0.3449150653682353,0,0,3.240785279342939,1.9751797062944156,-0.8514018275953603,2.826581533889776,0.6792204002074653,0.3207795997925347,0.7430452785472205,0.25695472145277953,0.6792204002074653,0.06382487833975514,-0.030810619139749695,0.09463549747950484,2009
2009-09-13,2009091301,4,1,1,03:25,4,2905,41,KC,9,9,9,66,1,0,BAL,KC,"(3:25) R.Rice right guard to KC 4 for 5 yards (T.Tyler, D.Williams).",1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Rice,00-0026195,1,right,guard,NA,None,0,NA,NA,NA,T.Tyler,D.Williams,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.002399060683030565,0.012879758919701525,6.310391587083847e-6,0.014751649480605965,0.3560809727453711,0.001508044630032727,0.612374203149671,0,0,5.2159649856373544,0.21079994936696345,NA,NA,0.7430452785472205,0.25695472145277953,0.7473618152292636,0.2526381847707364,0.7430452785472205,0.004316536682043126,NA,NA,2009
2009-09-13,2009091301,4,1,2,02:50,3,2870,35,KC,4,4,4,67,1,0,BAL,KC,(2:50) (No Huddle) R.Rice right guard to KC 3 for 1 yard (T.Tyler).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Rice,00-0026195,1,right,guard,NA,None,0,NA,NA,NA,T.Tyler,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.0024562553183723724,0.013382348491977055,4.045855154351903e-5,0.016533947694032557,0.29447402622251995,0.0024964586553755616,0.670616505066179,0,0,5.426764935004318,-0.49633151007360077,NA,NA,0.7473618152292636,0.2526381847707364,0.7295355965228983,0.27046440347710166,0.7473618152292636,-0.01782621870636525,NA,NA,2009
2009-09-13,2009091301,4,1,3,02:16,3,2836,34,KC,3,3,3,70,1,0,BAL,KC,"(2:16) J.Flacco pass short left to W.McGahee for 3 yards, TOUCHDOWN. Joe Flacco scrambles for time and tosses short pass to Willis McGahee.",1,3,1,1,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,2,1,0,left,0,NA,NA,None,0,NA,NA,W.McGahee,00-0022178,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,BAL,KC,0,None,1,1,2,1,2,0.00333329375518797,0.016920163452700684,1.2931093821408102e-4,0.02272852936178323,0.3847740328966498,0.0037145086320938326,0.5684001609633704,0,0,4.930433424930717,2.069566575069283,-1.2492767299580785,3.3188433050273614,0.7295355965228983,0.27046440347710166,0.788634280638185,0.21136571936181503,0.7295355965228983,0.059098684115286626,-0.04283350090979676,0.10193218502508339,2009
2009-09-13,2009091301,4,1,NA,02:04,3,2824,12,KC,2,2,0,70,0,0,BAL,KC,"S.Hauschka extra point is GOOD, Center-M.Katula, Holder-S.Koch.",1,0,1,0,Made,NA,NA,0,0,NA,Extra Point,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,9,0,9,9,BAL,KC,0,None,1,1,2,1,2,0,0,0,0,0,0,0,0.9907954004544309,0,0.9907954004544309,0.00920459954556907,NA,NA,0.788634280638185,0.21136571936181503,0.8008170333070884,0.19918296669291158,0.788634280638185,0.012182752668903452,NA,NA,2009
2009-09-13,2009091301,5,1,NA,02:04,3,2824,0,BAL,30,30,0,0,0,NA,KC,BAL,S.Hauschka kicks 71 yards from BAL 30 to KC -1. Q.Lawrence to KC 16 for 17 yards (B.Ayanbadejo).,1,17,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,Q.Lawrence,NA,B.Ayanbadejo,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.03323301425640554,0.16966072102182206,0.006195871276854272,0.25767537638172916,0.2119234528218217,0.003377164651579009,0.31793439958978836,0,0,0.5429639446058627,-0.3827760677932319,NA,NA,0.8008170333070884,0.19918296669291158,0.8100500173878168,0.18994998261218318,0.19918296669291158,-0.009232984080728396,NA,NA,2009
2009-09-13,2009091301,5,1,1,01:58,2,2818,6,KC,16,84,10,-1,0,0,KC,BAL,(1:58) L.Johnson right guard to KC 15 for -1 yards (K.Gregg).,1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Johnson,00-0021976,1,right,guard,NA,None,0,NA,NA,NA,K.Gregg,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.036397864511309594,0.1824931449480365,0.00848565067452109,0.2772646616073081,0.1963718637430024,0.0033064097165647656,0.2956804047992575,0,0,0.1601878768126308,-0.8805892024272362,NA,NA,0.8100500173878168,0.18994998261218318,0.8307676442720536,0.16923235572794637,0.18994998261218318,-0.02071762688423681,NA,NA,2009
2009-09-13,2009091301,5,1,2,01:18,2,2778,40,KC,15,85,11,5,0,0,KC,BAL,(1:18) (Shotgun) B.Croyle pass short left to L.Johnson to KC 21 for 6 yards (D.Foxworth).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,B.Croyle,00-0024300,1,Complete,Short,-1,7,0,left,0,NA,NA,None,0,NA,NA,L.Johnson,00-0021976,1,NA,NA,NA,D.Foxworth,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.043149785886061165,0.21243555700666694,0.010438340853093605,0.3225924628845168,0.16651563989939375,0.0035390293373712273,0.24132918413289672,0,0,-0.7204013256146053,0.09408714407456209,-1.031902488669207,1.125989632743769,0.8307676442720536,0.16923235572794637,0.8296204303626153,0.17037956963738463,0.16923235572794637,0.001147213909438255,-0.019206252520034134,0.02035346642947239,2009
2009-09-13,2009091301,5,1,3,01:02,2,2762,16,KC,21,79,5,9,0,0,KC,BAL,"(1:02) (No Huddle, Shotgun) B.Croyle pass short left to M.Bradley to KC 25 for 4 yards (D.Foxworth).",1,4,0,0,NA,NA,NA,0,0,NA,Pass,B.Croyle,00-0024300,1,Complete,Short,2,2,0,left,0,NA,NA,None,0,NA,NA,M.Bradley,00-0023474,1,NA,NA,NA,D.Foxworth,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.041383274200994455,0.21759305354887806,0.007431481832349065,0.3206701849927573,0.14652729345433654,0.0036651252874424257,0.2627295866832422,0,0,-0.6263141815400433,-0.5830239114463303,-1.181211931445444,0.5981880199991136,0.8296204303626153,0.17037956963738463,0.8410698995603969,0.158930100439603,0.17037956963738463,-0.011449469197781614,-0.021930604470165094,0.01048113527238348,2009
2009-09-13,2009091301,5,1,4,00:55,1,2755,7,KC,25,75,1,9,0,1,KC,BAL,"(:55) (Punt formation) D.Colquitt punts 61 yards to BAL 14, Center-T.Gafford. E.Reed to BAL 22 for 8 yards (J.Battle). PENALTY on BAL-F.Washington, Illegal Use of Hands, 8 yards, enforced at BAL 16.",1,8,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,E.Reed,NA,J.Battle,NA,NA,NA,0,NA,NA,0,0,NA,1,BAL,Illegal Use of Hands,F.Washington,8,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.039991338719665266,0.24482942940203084,0.004796545637067619,0.3692418728140449,0.06188027622401366,0.004205638580423388,0.2750548986227544,0,0,-1.2093380929863735,1.7796244314889271,NA,NA,0.841069899560397,0.158930100439603,0.7697791876191261,0.23022081238087388,0.158930100439603,0.07129071194127087,NA,NA,2009
2009-09-13,2009091301,6,1,1,00:36,1,2736,19,BAL,8,92,10,-4,0,0,BAL,KC,"(:36) W.McGahee left tackle to BAL 8 for no gain (M.Brown, B.Carr).",1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.McGahee,00-0022178,1,left,tackle,NA,None,0,NA,NA,NA,M.Brown,B.Carr,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,0,10,10,BAL,KC,0,None,1,1,2,1,2,0.05604710841287185,0.20397344397984857,0.015360423679341876,0.30930228947066357,0.1636108288345596,0.0030605917544720964,0.2486453138682425,0,0,-0.5702863385025536,-0.7004542655139017,NA,NA,0.7697791876191261,0.23022081238087388,0.7483785632221475,0.25162143677785254,0.7697791876191261,-0.02140062439697865,NA,NA,2009
2009-09-13,2009091301,6,1,NA,00:00,0,2700,36,BAL,8,8,0,0,0,0,,NA,END QUARTER 1,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,BAL,KC,0,None,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091301,6,2,2,15:00,15,2700,0,BAL,8,92,10,0,0,0,BAL,KC,(15:00) J.Flacco pass incomplete deep right to M.Clayton (M.Leggett).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Incomplete Pass,Deep,57,0,0,right,0,NA,NA,None,0,NA,NA,M.Clayton,00-0023457,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,0,10,10,BAL,KC,0,None,1,1,2,1,2,0.06332026290108439,0.22904586449828246,0.015505215266987489,0.3455434025040416,0.13588006380869033,0.0032730582063617577,0.20743213281455192,0,0,-1.2707406040164553,-0.8011896055890928,5.146166054290918,-5.94735565988001,0.7483785632221475,0.25162143677785254,0.7227877233493183,0.2772122766506817,0.7483785632221475,-0.025590839872829174,0.1148930059482729,-0.14048384582110207,2009
2009-09-13,2009091301,6,2,3,14:51,15,2691,9,BAL,8,92,10,-4,0,0,BAL,KC,"(14:51) (Shotgun) J.Flacco scrambles up the middle to BAL 19 for 11 yards (D.Johnson). PENALTY on BAL-J.Gaither, Offensive Holding, 4 yards, enforced at BAL 8 - No Play.",1,11,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,D.Johnson,NA,NA,NA,0,NA,NA,0,0,NA,1,BAL,Offensive Holding,J.Gaither,4,10,0,10,10,BAL,KC,0,None,1,1,2,1,2,0.059582319694013765,0.26627688237799896,0.015921447710138703,0.39016428359465744,0.09234859961856476,0.0034195499553499663,0.1722869170492763,0,0,-2.071930209605548,-0.4075836067912304,NA,NA,0.7227877233493183,0.2772122766506817,0.7085978026247519,0.2914021973752481,0.7227877233493183,-0.014189920724566374,NA,NA,2009
2009-09-13,2009091301,6,2,3,14:13,15,2653,38,BAL,4,96,14,7,0,0,BAL,KC,"(14:13) (Shotgun) J.Flacco pass incomplete deep left to K.Washington. Penalty on BAL-J.Flacco, Intentional Grounding, offsetting, enforced at BAL 4 - No Play. Penalty on KC-R.Colclough, Illegal Contact, offsetting.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,J.Flacco,None,1,Incomplete Pass,Deep,0,0,0,left,0,NA,NA,None,0,NA,NA,K.Washington,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,0,10,10,BAL,KC,0,None,1,1,2,1,2,0.0691220588719646,0.2781679335177927,0.019782522188875974,0.4075778698061608,0.07830646021306373,0.003324270255342161,0.14371888514680012,0,0,-2.4795138163967785,0.007418958392522157,NA,NA,0.7085978026247519,0.2914021973752481,0.7088142070380578,0.29118579296194225,0.7085978026247519,2.1640441330583737e-4,NA,NA,2009
2009-09-13,2009091301,6,2,3,14:05,15,2645,8,BAL,4,96,14,7,0,0,BAL,KC,(14:05) (Shotgun) J.Flacco pass short right to M.Clayton to BAL 15 for 11 yards (M.Brown).,1,11,0,0,NA,NA,NA,0,0,NA,Pass,J.Flacco,00-0026158,1,Complete,Short,3,8,0,right,0,NA,NA,None,0,NA,NA,M.Clayton,00-0023457,1,NA,NA,NA,M.Brown,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,0,10,10,BAL,KC,0,None,1,1,2,1,2,0.0712407690865204,0.2775289707004216,0.019734774699510616,0.4065184807634146,0.07816639422407447,0.0033164975029396967,0.14349411302311846,0,0,-2.4720948580042563,0.2929154790237174,-0.5359007932124431,0.8288162722361605,0.7088142070380578,0.29118579296194225,0.7188351587697239,0.2811648412302761,0.7088142070380578,0.010020951731666172,-0.018656792528286337,0.02867774425995251,2009
2009-09-13,2009091301,6,2,4,13:30,14,2610,35,BAL,15,85,3,7,0,1,BAL,KC,"(13:30) (Punt formation) S.Koch punts 53 yards to KC 32, Center-M.Katula. M.Leggett MUFFS catch, and recovers at KC 29. M.Leggett to KC 29 for no gain (M.Katula).",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,M.Leggett,NA,M.Katula,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,0,10,10,BAL,KC,0,None,1,1,2,1,2,0.07071008118202773,0.27931227513487616,0.007699619036119347,0.40314636791658176,0.03991386989066318,0.0036169715275425904,0.1956008153121893,0,0,-2.179179378980539,0.7880998634194056,NA,NA,0.7188351587697239,0.2811648412302761,0.7871904452929814,0.21280955470701857,0.7188351587697239,0.06835528652325751,NA,NA,2009
2009-09-13,2009091301,7,2,1,13:17,14,2597,13,KC,29,71,10,3,0,0,KC,BAL,(13:17) L.Johnson right guard to KC 32 for 3 yards (K.Gregg).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Johnson,00-0021976,1,right,guard,NA,None,0,NA,NA,NA,K.Gregg,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.06677353609845936,0.1336767633141654,0.002824794953646104,0.20102063963949532,0.23715128820989972,0.003284167246529842,0.3552688105378043,0,0,1.3910795155611333,-0.2578993797437188,NA,NA,0.7871904452929814,0.2128095547070185,0.7935325465181469,0.20646745348185314,0.2128095547070185,-0.006342101225165375,NA,NA,2009
2009-09-13,2009091301,7,2,2,12:37,13,2557,40,KC,32,68,7,5,0,0,KC,BAL,"(12:37) (Shotgun) T.Thigpen up the middle to KC 34 for 2 yards (B.Ayanbadejo, D.Landry).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,T.Thigpen,00-0025604,1,middle,NA,NA,None,0,NA,NA,NA,B.Ayanbadejo,D.Landry,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.07650772052944833,0.14098505760776456,0.002824236254739127,0.2110331191909773,0.23094136831543785,0.003553595234143119,0.33415490286748967,0,0,1.1331801358174145,-0.5172307593933576,NA,NA,0.7935325465181469,0.20646745348185314,0.8056353605301205,0.19436463946987942,0.20646745348185314,-0.012102814011973717,NA,NA,2009
2009-09-13,2009091301,7,2,3,12:04,13,2524,33,KC,34,66,5,5,0,0,KC,BAL,(12:04) J.Charles left end to KC 34 for no gain (C.Carr).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,J.Charles,00-0026213,1,left,end,NA,None,0,NA,NA,NA,C.Carr,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.0851941720390313,0.15966324505363924,0.0031245264746679402,0.2370276748042854,0.20643848874728557,0.003759365649036575,0.304792527232054,0,0,0.6159493764240569,-1.666849952938465,NA,NA,0.8056353605301205,0.19436463946987942,0.8402998092470121,0.15970019075298786,0.19436463946987942,-0.03466444871689156,NA,NA,2009
2009-09-13,2009091301,7,2,4,11:40,12,2500,24,KC,34,66,5,5,0,1,KC,BAL,"(11:40) (Punt formation) D.Colquitt punts 57 yards to BAL 9, Center-T.Gafford, fair catch by C.Carr.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,C.Carr,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,BAL,KC,0,None,2,1,2,1,2,0.10576743822851263,0.2221212438224936,0.004079743698215482,0.3225769395697425,0.12792195213652377,0.00496668297669084,0.21256599956782118,0,0,-1.0509005765144082,1.4222244556519108,NA,NA,0.8402998092470122,0.15970019075298786,0.7774491737083196,0.22255082629168044,0.15970019075298786,0.06285063553869258,NA,NA,2009
